"cowcode","location","asciiname","longitude","latitude","event_date","side","numreports","max_scope","max_partviolence","max_secengagement","mean_avg_numparticipants"
790,1283097,"Mahankai",85.42538,27.76219,2006-04-09,1,1,0,1,NA,NA
790,1283150,"Lamjung",84.3638,28.20992,2006-04-08,1,1,0,NA,2,NA
790,1283161,"Lahan",86.49515,26.72958,2006-04-08,1,1,0,NA,NA,NA
790,1283161,"Lahan",86.49515,26.72958,2006-04-09,1,1,0,NA,NA,NA
790,1283168,"Kusma",83.6826,28.22266,2006-04-09,1,1,0,NA,NA,NA
790,1283190,"Kirtipur",85.2775,27.67872,2004-04-14,1,1,0,1,NA,NA
790,1283190,"Kirtipur",85.2775,27.67872,2006-04-06,1,1,0,1,2,NA
790,1283190,"Kirtipur",85.2775,27.67872,2006-04-07,1,1,0,2,2,NA
790,1283190,"Kirtipur",85.2775,27.67872,2006-04-08,1,1,0,NA,NA,2000
790,1283190,"Kirtipur",85.2775,27.67872,2006-04-09,1,3,0,2,2,2000
790,1283190,"Kirtipur",85.2775,27.67872,2006-04-10,1,3,0,0,1,1500
790,1283190,"Kirtipur",85.2775,27.67872,2006-04-11,1,1,0,NA,NA,NA
790,1283190,"Kirtipur",85.2775,27.67872,2006-04-14,1,1,0,NA,NA,NA
790,1283190,"Kirtipur",85.2775,27.67872,2006-04-15,1,2,0,NA,NA,NA
790,1283190,"Kirtipur",85.2775,27.67872,2006-04-20,1,1,0,NA,NA,5000
790,1283217,"Khandbari",87.2039,27.37469,2006-01-03,1,1,0,NA,NA,NA
790,1283240,"Kathmandu",85.3206,27.70169,2003-01-13,1,1,0,0,NA,1000
790,1283240,"Kathmandu",85.3206,27.70169,2003-02-13,1,1,0,0,NA,2000
790,1283240,"Kathmandu",85.3206,27.70169,2003-03-26,1,1,0,NA,NA,200
790,1283240,"Kathmandu",85.3206,27.70169,2003-03-27,1,1,0,NA,NA,200
790,1283240,"Kathmandu",85.3206,27.70169,2003-03-28,1,1,0,NA,NA,2000
790,1283240,"Kathmandu",85.3206,27.70169,2003-04-02,1,2,0,0,1,2500
790,1283240,"Kathmandu",85.3206,27.70169,2003-04-03,1,1,0,NA,1,15000
790,1283240,"Kathmandu",85.3206,27.70169,2003-04-06,1,1,0,NA,NA,700
790,1283240,"Kathmandu",85.3206,27.70169,2003-04-09,1,1,0,NA,NA,NA
790,1283240,"Kathmandu",85.3206,27.70169,2003-04-12,1,1,0,1,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2003-04-17,1,1,0,1,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2003-04-21,1,1,0,0,NA,NA
790,1283240,"Kathmandu",85.3206,27.70169,2003-04-23,1,1,0,2,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2003-05-03,1,2,0,NA,NA,500
790,1283240,"Kathmandu",85.3206,27.70169,2003-05-04,1,2,0,NA,1,26000
790,1283240,"Kathmandu",85.3206,27.70169,2003-05-09,1,1,0,0,1,1000
790,1283240,"Kathmandu",85.3206,27.70169,2003-05-10,1,1,0,1,2,3000
790,1283240,"Kathmandu",85.3206,27.70169,2003-05-11,1,2,0,0,2,1000
790,1283240,"Kathmandu",85.3206,27.70169,2003-05-12,1,2,0,NA,2,10000
790,1283240,"Kathmandu",85.3206,27.70169,2003-05-14,1,1,0,0,NA,7000
790,1283240,"Kathmandu",85.3206,27.70169,2003-05-15,1,1,0,0,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2003-05-16,1,1,0,0,NA,NA
790,1283240,"Kathmandu",85.3206,27.70169,2003-05-20,1,2,0,NA,NA,3000
790,1283240,"Kathmandu",85.3206,27.70169,2003-05-22,1,1,0,NA,NA,3000
790,1283240,"Kathmandu",85.3206,27.70169,2003-05-23,1,1,0,NA,NA,10000
790,1283240,"Kathmandu",85.3206,27.70169,2003-05-27,1,1,0,NA,NA,7000
790,1283240,"Kathmandu",85.3206,27.70169,2003-05-28,1,5,0,2,2,4430
790,1283240,"Kathmandu",85.3206,27.70169,2003-05-29,1,1,0,0,1,5000
790,1283240,"Kathmandu",85.3206,27.70169,2003-06-01,1,2,0,NA,NA,3525
790,1283240,"Kathmandu",85.3206,27.70169,2003-06-02,1,1,0,0,1,6000
790,1283240,"Kathmandu",85.3206,27.70169,2003-06-04,1,1,0,NA,NA,NA
790,1283240,"Kathmandu",85.3206,27.70169,2003-06-05,1,1,0,NA,NA,2000
790,1283240,"Kathmandu",85.3206,27.70169,2003-06-06,1,2,0,NA,1,600
790,1283240,"Kathmandu",85.3206,27.70169,2003-06-10,1,1,0,NA,NA,200
790,1283240,"Kathmandu",85.3206,27.70169,2003-06-13,1,1,0,NA,NA,6000
790,1283240,"Kathmandu",85.3206,27.70169,2003-06-15,1,1,0,NA,NA,2000
790,1283240,"Kathmandu",85.3206,27.70169,2003-06-18,1,2,0,0,1,1500
790,1283240,"Kathmandu",85.3206,27.70169,2003-06-20,1,2,0,0,1,7500
790,1283240,"Kathmandu",85.3206,27.70169,2003-06-27,1,1,0,NA,NA,3500
790,1283240,"Kathmandu",85.3206,27.70169,2003-07-01,1,1,0,NA,NA,2000
790,1283240,"Kathmandu",85.3206,27.70169,2003-07-04,1,1,0,0,1,NA
790,1283240,"Kathmandu",85.3206,27.70169,2003-07-06,1,1,0,NA,NA,2000
790,1283240,"Kathmandu",85.3206,27.70169,2003-07-12,1,1,0,0,NA,4000
790,1283240,"Kathmandu",85.3206,27.70169,2003-07-26,1,1,0,NA,NA,200
790,1283240,"Kathmandu",85.3206,27.70169,2003-08-06,1,1,0,NA,NA,NA
790,1283240,"Kathmandu",85.3206,27.70169,2003-08-10,1,1,0,NA,NA,150
790,1283240,"Kathmandu",85.3206,27.70169,2003-08-15,1,1,0,NA,NA,10000
790,1283240,"Kathmandu",85.3206,27.70169,2003-08-22,1,1,0,NA,NA,5000
790,1283240,"Kathmandu",85.3206,27.70169,2003-08-31,1,1,0,1,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2003-09-02,3,1,NA,NA,2,50
790,1283240,"Kathmandu",85.3206,27.70169,2003-09-04,1,2,0,1,2,3000
790,1283240,"Kathmandu",85.3206,27.70169,2003-09-05,1,1,0,NA,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2003-09-07,1,1,0,1,2,2000
790,1283240,"Kathmandu",85.3206,27.70169,2003-09-08,1,1,0,1,2,6000
790,1283240,"Kathmandu",85.3206,27.70169,2003-09-10,1,2,0,NA,2,7500
790,1283240,"Kathmandu",85.3206,27.70169,2003-09-11,3,3,NA,NA,2,150
790,1283240,"Kathmandu",85.3206,27.70169,2003-09-24,1,1,0,NA,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2003-10-13,3,1,NA,NA,NA,200
790,1283240,"Kathmandu",85.3206,27.70169,2003-11-09,1,1,0,NA,NA,3000
790,1283240,"Kathmandu",85.3206,27.70169,2003-12-10,1,3,0,NA,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2003-12-16,1,4,0,NA,NA,4000
790,1283240,"Kathmandu",85.3206,27.70169,2003-12-19,1,1,0,NA,NA,3000
790,1283240,"Kathmandu",85.3206,27.70169,2003-12-21,1,2,0,1,2,6000
790,1283240,"Kathmandu",85.3206,27.70169,2003-12-22,1,3,0,1,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2003-12-23,1,2,0,1,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2003-12-25,1,1,0,NA,NA,NA
790,1283240,"Kathmandu",85.3206,27.70169,2003-12-28,1,2,0,0,1,8000
790,1283240,"Kathmandu",85.3206,27.70169,2004-01-06,1,1,0,2,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2004-01-07,1,1,0,2,2,3000
790,1283240,"Kathmandu",85.3206,27.70169,2004-01-10,1,1,0,0,NA,NA
790,1283240,"Kathmandu",85.3206,27.70169,2004-01-14,1,1,0,1,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2004-01-20,1,1,0,NA,NA,2000
790,1283240,"Kathmandu",85.3206,27.70169,2004-01-28,1,1,0,1,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2004-01-30,1,2,0,0,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2004-01-31,1,1,0,0,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2004-02-02,1,3,0,2,2,5700
790,1283240,"Kathmandu",85.3206,27.70169,2004-02-03,1,1,0,1,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2004-02-19,1,1,0,NA,1,5000
790,1283240,"Kathmandu",85.3206,27.70169,2004-03-05,1,3,0,0,1,10000
790,1283240,"Kathmandu",85.3206,27.70169,2004-03-11,1,1,0,NA,NA,2000
790,1283240,"Kathmandu",85.3206,27.70169,2004-03-12,1,2,0,NA,1,8000
790,1283240,"Kathmandu",85.3206,27.70169,2004-03-31,1,1,0,NA,NA,NA
790,1283240,"Kathmandu",85.3206,27.70169,2004-04-01,1,6,0,0,1,50000
790,1283240,"Kathmandu",85.3206,27.70169,2004-04-02,1,6,0,1,2,23333.3333333333
790,1283240,"Kathmandu",85.3206,27.70169,2004-04-03,1,4,0,2,2,14250
790,1283240,"Kathmandu",85.3206,27.70169,2004-04-04,1,4,0,1,2,15000
790,1283240,"Kathmandu",85.3206,27.70169,2004-04-05,1,4,0,1,2,32500
790,1283240,"Kathmandu",85.3206,27.70169,2004-04-06,1,2,0,0,NA,17500
790,1283240,"Kathmandu",85.3206,27.70169,2004-04-07,1,1,0,NA,NA,NA
790,1283240,"Kathmandu",85.3206,27.70169,2004-04-08,1,3,0,0,NA,15000
790,1283240,"Kathmandu",85.3206,27.70169,2004-04-09,1,6,0,0,2,25000
790,1283240,"Kathmandu",85.3206,27.70169,2004-04-10,1,2,0,2,2,1500
790,1283240,"Kathmandu",85.3206,27.70169,2004-04-11,1,2,0,1,2,7600
790,1283240,"Kathmandu",85.3206,27.70169,2004-04-12,1,4,0,1,2,12000
790,1283240,"Kathmandu",85.3206,27.70169,2004-04-13,1,5,0,1,2,8000
790,1283240,"Kathmandu",85.3206,27.70169,2004-04-14,1,4,0,1,2,200
790,1283240,"Kathmandu",85.3206,27.70169,2004-04-15,1,4,0,2,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2004-04-16,1,6,0,1,2,5000
790,1283240,"Kathmandu",85.3206,27.70169,2004-04-17,1,8,0,1,2,575
790,1283240,"Kathmandu",85.3206,27.70169,2004-04-18,1,4,0,1,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2004-04-19,1,5,0,1,2,6500
790,1283240,"Kathmandu",85.3206,27.70169,2004-04-20,1,4,0,1,2,5000
790,1283240,"Kathmandu",85.3206,27.70169,2004-04-21,1,4,0,NA,2,500
790,1283240,"Kathmandu",85.3206,27.70169,2004-04-22,1,2,0,2,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2004-04-24,1,2,0,NA,2,200
790,1283240,"Kathmandu",85.3206,27.70169,2004-04-25,1,3,0,1,2,2750
790,1283240,"Kathmandu",85.3206,27.70169,2004-04-26,1,4,0,1,2,10000
790,1283240,"Kathmandu",85.3206,27.70169,2004-04-27,1,3,0,1,2,10000
790,1283240,"Kathmandu",85.3206,27.70169,2004-04-28,1,2,0,0,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2004-04-29,1,4,0,2,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2004-04-30,1,1,0,2,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2004-05-01,1,1,0,1,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2004-05-03,1,1,0,2,2,2000
790,1283240,"Kathmandu",85.3206,27.70169,2004-05-04,1,1,0,0,NA,NA
790,1283240,"Kathmandu",85.3206,27.70169,2004-05-05,1,3,0,1,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2004-05-06,1,2,0,1,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2004-05-07,1,1,0,1,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2004-05-09,1,2,0,0,1,15000
790,1283240,"Kathmandu",85.3206,27.70169,2004-05-11,1,1,0,1,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2004-05-12,1,1,0,NA,NA,17500
790,1283240,"Kathmandu",85.3206,27.70169,2004-05-13,1,1,0,0,1,NA
790,1283240,"Kathmandu",85.3206,27.70169,2004-05-14,1,1,0,1,2,200
790,1283240,"Kathmandu",85.3206,27.70169,2004-05-19,1,2,0,NA,NA,200
790,1283240,"Kathmandu",85.3206,27.70169,2004-05-20,1,1,0,NA,NA,NA
790,1283240,"Kathmandu",85.3206,27.70169,2004-06-01,1,2,0,NA,NA,NA
790,1283240,"Kathmandu",85.3206,27.70169,2004-06-02,1,2,0,NA,NA,NA
790,1283240,"Kathmandu",85.3206,27.70169,2004-06-22,1,1,0,NA,NA,NA
790,1283240,"Kathmandu",85.3206,27.70169,2004-06-26,1,1,0,NA,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2004-06-27,1,1,0,NA,NA,NA
790,1283240,"Kathmandu",85.3206,27.70169,2004-07-18,1,1,0,NA,NA,500
790,1283240,"Kathmandu",85.3206,27.70169,2004-08-18,1,1,0,NA,NA,NA
790,1283240,"Kathmandu",85.3206,27.70169,2004-08-18,3,3,NA,NA,NA,NA
790,1283240,"Kathmandu",85.3206,27.70169,2004-08-19,1,1,0,NA,NA,200
790,1283240,"Kathmandu",85.3206,27.70169,2004-08-27,1,1,0,NA,NA,NA
790,1283240,"Kathmandu",85.3206,27.70169,2004-08-28,1,1,0,NA,NA,NA
790,1283240,"Kathmandu",85.3206,27.70169,2004-08-29,1,3,0,1,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2004-09-01,3,1,NA,1,NA,200
790,1283240,"Kathmandu",85.3206,27.70169,2004-09-08,1,1,0,NA,NA,NA
790,1283240,"Kathmandu",85.3206,27.70169,2004-09-12,1,1,0,NA,NA,1000
790,1283240,"Kathmandu",85.3206,27.70169,2004-09-21,1,2,0,0,1,2000
790,1283240,"Kathmandu",85.3206,27.70169,2004-10-01,1,1,0,NA,NA,NA
790,1283240,"Kathmandu",85.3206,27.70169,2004-10-02,1,1,0,NA,NA,NA
790,1283240,"Kathmandu",85.3206,27.70169,2004-10-04,1,1,0,0,1,2000
790,1283240,"Kathmandu",85.3206,27.70169,2004-11-03,1,2,0,NA,NA,600
790,1283240,"Kathmandu",85.3206,27.70169,2004-11-26,1,1,0,NA,NA,NA
790,1283240,"Kathmandu",85.3206,27.70169,2004-12-08,1,1,0,NA,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2004-12-09,1,1,0,1,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2004-12-10,1,1,0,NA,NA,2000
790,1283240,"Kathmandu",85.3206,27.70169,2005-01-07,1,1,0,NA,NA,NA
790,1283240,"Kathmandu",85.3206,27.70169,2005-01-10,1,1,0,1,1,NA
790,1283240,"Kathmandu",85.3206,27.70169,2005-01-11,1,2,0,1,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2005-01-12,1,1,0,2,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2005-01-13,1,2,0,1,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2005-01-17,1,2,0,1,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2005-02-10,1,1,0,NA,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2005-02-11,1,1,0,NA,2,30
790,1283240,"Kathmandu",85.3206,27.70169,2005-02-18,0,2,0,NA,NA,2000
790,1283240,"Kathmandu",85.3206,27.70169,2005-02-18,1,1,0,NA,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2005-02-25,0,1,0,NA,NA,1500
790,1283240,"Kathmandu",85.3206,27.70169,2005-03-02,1,1,0,NA,NA,200
790,1283240,"Kathmandu",85.3206,27.70169,2005-03-08,1,3,0,NA,2,100
790,1283240,"Kathmandu",85.3206,27.70169,2005-03-09,1,1,0,NA,NA,200
790,1283240,"Kathmandu",85.3206,27.70169,2005-03-14,1,4,0,NA,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2005-03-17,1,3,0,NA,2,25
790,1283240,"Kathmandu",85.3206,27.70169,2005-03-22,1,5,0,NA,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2005-03-28,1,2,0,NA,2,25
790,1283240,"Kathmandu",85.3206,27.70169,2005-03-29,1,3,0,0,1,433.333333333333
790,1283240,"Kathmandu",85.3206,27.70169,2005-04-03,1,2,0,1,2,150
790,1283240,"Kathmandu",85.3206,27.70169,2005-04-06,1,1,0,NA,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2005-04-08,1,2,0,0,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2005-05-01,1,4,0,0,1,11250
790,1283240,"Kathmandu",85.3206,27.70169,2005-05-03,1,5,0,0,1,3900
790,1283240,"Kathmandu",85.3206,27.70169,2005-05-07,1,1,0,NA,NA,200
790,1283240,"Kathmandu",85.3206,27.70169,2005-05-11,1,1,0,1,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2005-05-12,1,2,0,NA,2,112.5
790,1283240,"Kathmandu",85.3206,27.70169,2005-05-13,1,1,0,NA,2,50
790,1283240,"Kathmandu",85.3206,27.70169,2005-05-15,1,2,0,0,2,200
790,1283240,"Kathmandu",85.3206,27.70169,2005-05-22,1,2,0,0,1,1600
790,1283240,"Kathmandu",85.3206,27.70169,2005-05-24,0,1,0,0,NA,NA
790,1283240,"Kathmandu",85.3206,27.70169,2005-05-24,1,2,0,0,NA,200
790,1283240,"Kathmandu",85.3206,27.70169,2005-05-26,1,1,0,0,2,100
790,1283240,"Kathmandu",85.3206,27.70169,2005-05-27,1,2,0,NA,1,2625
790,1283240,"Kathmandu",85.3206,27.70169,2005-05-29,1,6,0,0,2,740
790,1283240,"Kathmandu",85.3206,27.70169,2005-05-30,1,1,0,NA,NA,25
790,1283240,"Kathmandu",85.3206,27.70169,2005-05-31,1,1,0,NA,2,50
790,1283240,"Kathmandu",85.3206,27.70169,2005-06-04,1,3,0,1,2,2000
790,1283240,"Kathmandu",85.3206,27.70169,2005-06-05,1,1,0,NA,NA,225
790,1283240,"Kathmandu",85.3206,27.70169,2005-06-08,1,4,0,0,2,1000
790,1283240,"Kathmandu",85.3206,27.70169,2005-06-13,1,5,0,1,2,200
790,1283240,"Kathmandu",85.3206,27.70169,2005-06-17,1,2,0,0,2,2000
790,1283240,"Kathmandu",85.3206,27.70169,2005-06-23,1,1,0,NA,NA,200
790,1283240,"Kathmandu",85.3206,27.70169,2005-06-24,1,2,0,NA,NA,300
790,1283240,"Kathmandu",85.3206,27.70169,2005-06-30,1,1,0,NA,NA,200
790,1283240,"Kathmandu",85.3206,27.70169,2005-07-07,0,1,0,NA,NA,2000
790,1283240,"Kathmandu",85.3206,27.70169,2005-07-14,1,1,0,NA,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2005-07-19,1,3,0,1,2,1175
790,1283240,"Kathmandu",85.3206,27.70169,2005-07-20,1,1,0,NA,2,200
790,1283240,"Kathmandu",85.3206,27.70169,2005-07-22,1,1,0,NA,1,400
790,1283240,"Kathmandu",85.3206,27.70169,2005-07-23,1,1,0,0,1,200
790,1283240,"Kathmandu",85.3206,27.70169,2005-07-24,1,3,0,NA,2,366.666666666667
790,1283240,"Kathmandu",85.3206,27.70169,2005-07-25,1,4,0,0,2,200
790,1283240,"Kathmandu",85.3206,27.70169,2005-07-28,1,2,0,1,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2005-07-29,1,1,0,1,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2005-07-31,1,1,0,NA,NA,NA
790,1283240,"Kathmandu",85.3206,27.70169,2005-08-01,1,2,0,1,2,100
790,1283240,"Kathmandu",85.3206,27.70169,2005-08-04,1,2,0,0,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2005-08-05,1,1,0,NA,NA,NA
790,1283240,"Kathmandu",85.3206,27.70169,2005-08-06,1,1,0,NA,NA,150
790,1283240,"Kathmandu",85.3206,27.70169,2005-08-09,1,1,0,NA,NA,400
790,1283240,"Kathmandu",85.3206,27.70169,2005-08-14,1,1,0,NA,NA,NA
790,1283240,"Kathmandu",85.3206,27.70169,2005-08-16,1,1,0,NA,NA,3000
790,1283240,"Kathmandu",85.3206,27.70169,2005-08-21,1,1,0,2,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2005-09-04,1,3,0,0,2,4000
790,1283240,"Kathmandu",85.3206,27.70169,2005-09-05,1,2,0,NA,2,6000
790,1283240,"Kathmandu",85.3206,27.70169,2005-09-06,1,2,0,NA,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2005-09-07,1,1,0,NA,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2005-09-09,1,2,0,NA,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2005-09-11,1,1,0,NA,2,200
790,1283240,"Kathmandu",85.3206,27.70169,2005-09-12,1,1,0,1,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2005-09-13,1,6,0,2,2,6000
790,1283240,"Kathmandu",85.3206,27.70169,2005-09-14,1,7,0,2,2,4000
790,1283240,"Kathmandu",85.3206,27.70169,2005-09-15,1,1,0,1,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2005-09-16,1,8,0,1,2,5000
790,1283240,"Kathmandu",85.3206,27.70169,2005-09-20,1,3,0,NA,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2005-09-21,1,3,0,NA,1,11333.3333333333
790,1283240,"Kathmandu",85.3206,27.70169,2005-09-22,0,1,0,NA,1,15000
790,1283240,"Kathmandu",85.3206,27.70169,2005-10-21,1,2,0,NA,NA,1500
790,1283240,"Kathmandu",85.3206,27.70169,2005-10-28,1,2,0,NA,2,1000
790,1283240,"Kathmandu",85.3206,27.70169,2005-10-29,1,2,0,NA,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2005-10-30,1,1,0,NA,NA,NA
790,1283240,"Kathmandu",85.3206,27.70169,2005-11-09,1,1,0,NA,NA,NA
790,1283240,"Kathmandu",85.3206,27.70169,2005-11-10,1,1,0,NA,NA,25
790,1283240,"Kathmandu",85.3206,27.70169,2005-11-13,1,2,0,0,NA,200
790,1283240,"Kathmandu",85.3206,27.70169,2005-12-02,1,6,0,1,2,13916.6666666667
790,1283240,"Kathmandu",85.3206,27.70169,2005-12-03,1,2,0,1,2,200
790,1283240,"Kathmandu",85.3206,27.70169,2005-12-09,1,1,0,NA,NA,NA
790,1283240,"Kathmandu",85.3206,27.70169,2005-12-10,1,2,0,NA,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2005-12-14,1,1,0,NA,NA,15000
790,1283240,"Kathmandu",85.3206,27.70169,2005-12-15,1,2,0,NA,NA,15000
790,1283240,"Kathmandu",85.3206,27.70169,2005-12-16,1,2,0,1,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2005-12-17,1,1,0,NA,NA,NA
790,1283240,"Kathmandu",85.3206,27.70169,2005-12-19,1,3,0,1,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2005-12-20,3,1,NA,NA,1,NA
790,1283240,"Kathmandu",85.3206,27.70169,2005-12-21,1,1,0,NA,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2005-12-22,1,1,0,1,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2005-12-25,1,1,0,NA,NA,2000
790,1283240,"Kathmandu",85.3206,27.70169,2005-12-29,1,1,0,NA,NA,NA
790,1283240,"Kathmandu",85.3206,27.70169,2005-12-30,1,1,0,NA,NA,NA
790,1283240,"Kathmandu",85.3206,27.70169,2006-01-10,1,1,0,NA,NA,2000
790,1283240,"Kathmandu",85.3206,27.70169,2006-01-17,1,2,0,1,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2006-01-19,1,1,0,NA,NA,NA
790,1283240,"Kathmandu",85.3206,27.70169,2006-01-20,1,3,0,1,2,25
790,1283240,"Kathmandu",85.3206,27.70169,2006-01-21,1,9,0,1,2,5166.66666666667
790,1283240,"Kathmandu",85.3206,27.70169,2006-01-22,1,2,0,2,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2006-01-23,1,1,0,1,2,25
790,1283240,"Kathmandu",85.3206,27.70169,2006-01-24,1,2,0,NA,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2006-01-25,1,1,0,1,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2006-01-26,1,2,0,NA,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2006-01-29,1,1,0,1,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2006-01-31,1,2,0,1,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2006-02-01,1,4,0,1,2,100
790,1283240,"Kathmandu",85.3206,27.70169,2006-02-02,1,2,0,NA,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2006-02-08,1,1,0,NA,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2006-02-09,1,5,0,0,2,1137.5
790,1283240,"Kathmandu",85.3206,27.70169,2006-02-10,1,1,0,NA,1,200
790,1283240,"Kathmandu",85.3206,27.70169,2006-02-19,1,1,0,NA,NA,NA
790,1283240,"Kathmandu",85.3206,27.70169,2006-02-24,1,2,0,NA,NA,300
790,1283240,"Kathmandu",85.3206,27.70169,2006-03-05,1,1,0,0,2,200
790,1283240,"Kathmandu",85.3206,27.70169,2006-03-07,1,1,0,NA,2,200
790,1283240,"Kathmandu",85.3206,27.70169,2006-03-13,1,1,0,NA,1,NA
790,1283240,"Kathmandu",85.3206,27.70169,2006-03-20,1,2,0,0,1,1000
790,1283240,"Kathmandu",85.3206,27.70169,2006-03-28,1,1,0,NA,NA,NA
790,1283240,"Kathmandu",85.3206,27.70169,2006-04-04,1,3,0,1,2,100
790,1283240,"Kathmandu",85.3206,27.70169,2006-04-05,1,7,0,0,2,112.5
790,1283240,"Kathmandu",85.3206,27.70169,2006-04-06,1,8,0,1,2,200
790,1283240,"Kathmandu",85.3206,27.70169,2006-04-07,1,8,0,2,2,225
790,1283240,"Kathmandu",85.3206,27.70169,2006-04-08,1,2,0,1,2,200
790,1283240,"Kathmandu",85.3206,27.70169,2006-04-09,1,9,0,1,2,1033.33333333333
790,1283240,"Kathmandu",85.3206,27.70169,2006-04-10,1,4,0,1,2,200
790,1283240,"Kathmandu",85.3206,27.70169,2006-04-11,1,3,0,1,2,2000
790,1283240,"Kathmandu",85.3206,27.70169,2006-04-12,1,3,0,NA,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2006-04-13,1,7,0,0,2,270
790,1283240,"Kathmandu",85.3206,27.70169,2006-04-14,1,1,0,NA,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2006-04-15,1,8,0,0,2,900
790,1283240,"Kathmandu",85.3206,27.70169,2006-04-16,1,6,0,1,2,5550
790,1283240,"Kathmandu",85.3206,27.70169,2006-04-17,1,3,0,1,2,NA
790,1283240,"Kathmandu",85.3206,27.70169,2006-04-18,1,3,0,1,2,1012.5
790,1283240,"Kathmandu",85.3206,27.70169,2006-04-19,1,4,0,0,3,2000
790,1283240,"Kathmandu",85.3206,27.70169,2006-04-20,1,15,0,1,3,25909.0909090909
790,1283240,"Kathmandu",85.3206,27.70169,2006-04-21,1,6,0,2,2,91583.3333333333
790,1283240,"Kathmandu",85.3206,27.70169,2006-04-22,1,18,0,1,2,136870.388888889
790,1283240,"Kathmandu",85.3206,27.70169,2006-04-23,1,8,0,1,2,5714.28571428571
790,1283240,"Kathmandu",85.3206,27.70169,2006-04-24,1,2,0,0,2,2000
790,1283240,"Kathmandu",85.3206,27.70169,2006-04-25,1,6,0,1,2,15255
